tokenId,domain,metadata.name,metadata.description,metadata.animation_url,metadata.image_full,metadata.image,metadata.stakingRequests,metadata.attributes.1.Environment,metadata.attributes.2.Front Component,metadata.attributes.3.Front Kit,metadata.attributes.4.Industry,metadata.attributes.5.Mirror,metadata.attributes.6.Number Plate,metadata.attributes.7.Pattern,metadata.attributes.8.Primary Color,metadata.attributes.9.Rear Component,metadata.attributes.10.Rear Kit,metadata.attributes.11.Scoop,metadata.attributes.12.Splitter,metadata.attributes.13.Spoiler
0x5186c61685e0c982c740dedfa6739a248835ac08cdfde45df270170d05ce584e,wilder.craft.genesis.330,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmTckatDNhjBoY9v4dbDgRDwaBYas7GoByFjAK2saLRwHA,ipfs://QmTckatDNhjBoY9v4dbDgRDwaBYas7GoByFjAK2saLRwHA,ipfs://Qmes3Y9ByAAzGZN9396ozqWFtNwJe2SE1PswRvgLUVD6EZ,disabled,Factory ZERO,Type 1,Type 2,Wilder.Craft,Type 1,348 579,Blurred Lines,Seabound,None,Type 1,None,None,None
0xbbe9f6b23de6a73c861e9ff66829bf3d629ba7800b20335042ea338722f6a562,wilder.craft.genesis.331,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qmf4vcFAMsqMFh47NvhhcD7TEdnnmH2XLASzMHKsrrq5XC,ipfs://Qmf4vcFAMsqMFh47NvhhcD7TEdnnmH2XLASzMHKsrrq5XC,ipfs://Qmc8dfRZJXx7qCbu8chBwpzneG5R8crKGcZbBNohgbWjSw,disabled,Factory ZERO,Type 3,Type 1,Wilder.Craft,Stock,638 869,Diamond Hands,Northern Lights,Type 3,Type 2,None,None,None
0x32893d41928c095f1814b4a0229466a0fb732677a01a7d3bbe497d1d6851d02b,wilder.craft.genesis.332,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmQMHCy7z5Rf4VfGfLvXozgin4L68DxaUvrxMKrj5caSKE,ipfs://QmQMHCy7z5Rf4VfGfLvXozgin4L68DxaUvrxMKrj5caSKE,ipfs://Qmbdr3dqLEZf3keZdt6ofuvC8ZcEY5WHbHUuMHFtr9KtzZ,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Stock,675 906,Blurred Lines,Northern Lights,Type 1,Type 3,Type 1,Type 1,Type 4
0xd613fd3729fa21082233ed193ad5c1385839a1a62a6c3653f0ad64254317ab45,wilder.craft.genesis.333,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmUEQmGxuxKGeWSaDcCWHwvztPrajZesWWSNfcRyBnYK9j,ipfs://QmUEQmGxuxKGeWSaDcCWHwvztPrajZesWWSNfcRyBnYK9j,ipfs://QmaHBaiWjXgruHkAo7mKqRQhotuUYUYA4mPfXiEj9dt8p5,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Type 1,297 528,Blurred Lines,Cyber Wave,Type 1,Type 3,Type 1,Type 1,Type 1
0x6a883a7d353c6cb0375f3f16bca6dda69643a9ae4689ccad201c3a8a8e66aec3,wilder.craft.genesis.334,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmVQBKAzsGd7FZK2miGzxdmJMFGXpti4RydjjsZAYey9fP,ipfs://QmVQBKAzsGd7FZK2miGzxdmJMFGXpti4RydjjsZAYey9fP,ipfs://Qme6bCuTtwZEC2PNaviSCUTAJmeZGXRdNEy7rzUU6mszAq,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Type 1,628 859,None,5th Dimension,Type 2,None,None,None,Type 2
0xd7f48a147faf457e2afb58f8513cc988c43350c6ea38797047a7c5573bc3158f,wilder.craft.genesis.335,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmPCvu6LbCdtFjqjzWCL5qDSYNV3a16wkPfVChuwySvPJp,ipfs://QmPCvu6LbCdtFjqjzWCL5qDSYNV3a16wkPfVChuwySvPJp,ipfs://Qme8rCkcLWCDaiLZ2iYcbJ8jvjitcZofNng54FXzVqKyZ8,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Stock,534 765,WILD Animal,Cyber Wave,Type 2,Type 3,None,None,None
0xe902b76b081d497597bc005ff597f835ae8d53573a390d0e01c73772af267908,wilder.craft.genesis.336,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmRWUxvBZfxAixmQH9w8SMKi7A4fYUzFdosvbMeSFNDnzN,ipfs://QmRWUxvBZfxAixmQH9w8SMKi7A4fYUzFdosvbMeSFNDnzN,ipfs://QmaWc71NdnWxonU56fJWMVSCDiGMNRLdi1Hdw6jifjk2A6,disabled,Factory ZERO,Type 1,Type 2,Wilder.Craft,Stock,491 722,Alternate Reality,North West,None,None,None,None,Type 4
0x67733c545c3449fe7cdbdf042b61dac0722ac0c58298ac57d22106ad9579188b,wilder.craft.genesis.337,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qmb27C9SZtRC1QQy7TxwsmU2QXR8hXybtNhPyUWzeE7z5s,ipfs://Qmb27C9SZtRC1QQy7TxwsmU2QXR8hXybtNhPyUWzeE7z5s,ipfs://QmPtTjqV8KEKzN3pD5zRVLDfM95bUNkU5cCiSAeaT9AB1m,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,339 570,Blurred Lines,Light Spectrum,None,Type 3,Type 1,Type 1,Type 2
0x7f7737e534ba3403a417fb13933876564345e1086006edd6f7ae33d359ea2a31,wilder.craft.genesis.338,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmRBSL5TTzEcCt31Z9JTyCtTHZAamwWPYGFiZmxie86KyV,ipfs://QmRBSL5TTzEcCt31Z9JTyCtTHZAamwWPYGFiZmxie86KyV,ipfs://QmZbCdpZKHx1UgLcH72MiU8kzqf2gin3VqKYwgQRHNyffV,disabled,Factory ZERO,Type 2,Type 1,Wilder.Craft,Type 1,669 900,Error,Night Sky,Type 2,None,None,Type 1,Type 2
0x600bf5a02feac58285747d493f17579d670f7381229c519d139ed8741334387d,wilder.craft.genesis.339,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmdrV5QMXWqCRiewocHQSmktmq8y2E4cdMEcdTtkpRRv5o,ipfs://QmdrV5QMXWqCRiewocHQSmktmq8y2E4cdMEcdTtkpRRv5o,ipfs://QmdRsuxhWqX4t1y6CZj44ZoRDoJrkDX9KaxoHHVuQjhtHs,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Type 1,485 716,Crossroads,Pretty Pink,Type 1,Type 1,None,Type 1,Type 2
0x1f6d7673d32bb78a615e406cde0e931110cbc90c434bed7b223b7cac5e8b6fa1,wilder.craft.genesis.34,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmcJLd7Gk4rXX924KuAQAyKBNAvDHeMcTzd6KEYiVVuQLV,ipfs://QmcJLd7Gk4rXX924KuAQAyKBNAvDHeMcTzd6KEYiVVuQLV,ipfs://QmbywNg9AnodvimkMrUqnzBXpBpxc1vkFAPNLiBmp984it,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Stock,686 917,WILD Animal,Sensation,Type 1,None,Type 1,Type 2,Type 1
0x3777afe35af0a93a21d0c1233d8e2e9ea6f2b508528c9cc739173fd1ae68d24e,wilder.craft.genesis.340,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmRvG45gaSevPk18d6bSzfgDqkGHTxNWAz5YHVcWh9udYC,ipfs://QmRvG45gaSevPk18d6bSzfgDqkGHTxNWAz5YHVcWh9udYC,ipfs://QmPyQunkmXeuqjq1RvqCQSz4o11YJF6qd5hWy84zhGNMX7,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,592 823,Techno Weave,Northern Lights,None,None,None,Type 1,Type 4
0x58d5e586113bc4417c924f674691b26218992ef998f850e86ea2934bec7331b1,wilder.craft.genesis.341,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmdFp8FeUUAbc9aLahoctVCasEUDHVRMygn6NYx2EgTtar,ipfs://QmdFp8FeUUAbc9aLahoctVCasEUDHVRMygn6NYx2EgTtar,ipfs://QmV1krh5F7ru3c13vmrxQ3FgRiFjN1sriaChVkh2ZbBRdd,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Stock,520 751,Blurred Lines,Memory,Type 1,Type 4,None,None,Type 1
0x46d179f7fee0b7eefed2ae419db88e5867ac20ea06739898c4d7b24560d096da,wilder.craft.genesis.342,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmSXza1L2xFfZ9yHrinfpNFcSo9gnTRah1GXmzQQ4h57Ty,ipfs://QmSXza1L2xFfZ9yHrinfpNFcSo9gnTRah1GXmzQQ4h57Ty,ipfs://QmYdamg5XU2zMhuVtHqKB9u9yaxaX36Pg3PrP9QctZhYV3,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Stock,663 894,Alternate Reality,Transcendent,None,Type 1,None,Type 2,Type 1
0x25204ec15f689d3c8c6d7703f66319f86009bc0ca5692a5566255a15fc207d2a,wilder.craft.genesis.343,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmQL7uyyvU1gopnTV9cw3hUKXgTz4CN7ChmNtN64m7gk7j,ipfs://QmQL7uyyvU1gopnTV9cw3hUKXgTz4CN7ChmNtN64m7gk7j,ipfs://QmUdR3aHCFJrrRfsA4LbbxpEdNmBCDF6X4y4ZQzqPhtEwR,disabled,Factory ZERO,Type 1,Type 2,Wilder.Craft,Stock,227 458,Blurred Lines,Muted,None,Type 1,Type 1,Type 1,None
0x85afe2f1e885100c1286f2098036a61d0a444a60becd1cc244d711aa5f0cc084,wilder.craft.genesis.344,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmPvPRPmkkL7spm9EhCMdp9dZ7EHeu8ojeCGoG7b4izq7p,ipfs://QmPvPRPmkkL7spm9EhCMdp9dZ7EHeu8ojeCGoG7b4izq7p,ipfs://QmZn8CZUgwCwEUv83GRKwVGYavyBsc9w8XGNniQ5LzyfNw,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Type 1,241 472,Alternate Reality,Northern Lights,None,Type 4,Type 1,None,Type 3
0xef8855935ec37d5b5e071d9ad310481973f77b5c151454400dd4164892f7ebf8,wilder.craft.genesis.345,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmeKdfxdmFKM6iK4JCQakZwcUZnizVn6UBgTHwjjiT2iiK,ipfs://QmeKdfxdmFKM6iK4JCQakZwcUZnizVn6UBgTHwjjiT2iiK,ipfs://QmSNkumKZ4E2C2WrSGSNJBAZtpduiXZmwzBn7okA2E1sSR,disabled,Factory ZERO,None,Type 1,Wilder.Craft,Type 1,561 792,Frequency,Light Spectrum,None,Type 2,None,None,Type 1
0x6755db863cb2a4444332934a13188d33a6a0f6de3339504d4efb8ba1fd88ca63,wilder.craft.genesis.346,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmNjhJjYDDj8Fet7Z23ew8YN6Nu6v9ZVyzi1ERAQmjDPrZ,ipfs://QmNjhJjYDDj8Fet7Z23ew8YN6Nu6v9ZVyzi1ERAQmjDPrZ,ipfs://QmUiF86pyw1Y5fujAqwGuiVq9pXPidaWF7mkcNhZi1bu8J,disabled,Factory ZERO,None,None,Wilder.Craft,Stock,446 677,Alternate Reality,Hypnotic,Type 1,Type 1,None,Type 2,Type 3
0xf830fd51e719da64baf2d6ed0def6b7715732d112bbde22f4f9dbe4cf0202c25,wilder.craft.genesis.347,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmV3RhNQVBRcNuZ2EEf15wYzuWCfmASnqCos5v4fpydsL7,ipfs://QmV3RhNQVBRcNuZ2EEf15wYzuWCfmASnqCos5v4fpydsL7,ipfs://QmUeyqpCWdU7BmkCDSK1Hqmyaz4PATEurEaVqPDA4yQ3Tf,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Type 1,545 776,Techno Weave,North West,Type 2,Type 1,None,Type 1,Type 2
0xa866e7b18eebb486359187b464554f80b696551ed4636d168f728a6a8b57498a,wilder.craft.genesis.348,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmRoaC7P2183RcSV7S61qrpEs35yWGiKZ4h9SodvBiBojc,ipfs://QmRoaC7P2183RcSV7S61qrpEs35yWGiKZ4h9SodvBiBojc,ipfs://QmVzjk9FwFpLrZiSWtgfjCa9MKmjS96sS4SJu3FNE9715E,disabled,Factory ZERO,None,None,Wilder.Craft,Stock,424 655,Techno Weave,Memory,Type 2,Type 2,None,None,Type 2
0x0988a9a1b30c457017e96d84ae621de35ee264c28ac7d127b643df2743c318cd,wilder.craft.genesis.349,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmSavUnDP5LrGJnXSqW9UvZk6Q5MUwQU3H59SnGHuXR3ED,ipfs://QmSavUnDP5LrGJnXSqW9UvZk6Q5MUwQU3H59SnGHuXR3ED,ipfs://QmNbP5LUKjLhcxiGjErL9jbtQFMoeKi15z6Epg4Wn2Dfv4,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Type 1,281 512,None,Muted,Type 1,Type 3,Type 1,None,Type 2
0xd51459fa1287e55192f4b18e525a678198df7f11e9abe61a6a8c9196e11e18fc,wilder.craft.genesis.35,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmYNbUJvYPgrX59bEQFBDGdATNvcuaZ2scznHPr8RCYgPQ,ipfs://QmYNbUJvYPgrX59bEQFBDGdATNvcuaZ2scznHPr8RCYgPQ,ipfs://QmSRsu1PWKURzG6t53FmWi7NGFPTTqsNsEXVzARUi1vhC2,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,539 770,Error,Memory,None,Type 2,None,Type 1,Type 1
0x9c6ca9942b50f7842bfba8e8c3c2f1697c61a11f62b518093873430ba3067b6b,wilder.craft.genesis.350,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmZhbcr7AVBjDNPdm8f4C8PegdP9BHG1v5yi6TGbsVFg95,ipfs://QmZhbcr7AVBjDNPdm8f4C8PegdP9BHG1v5yi6TGbsVFg95,ipfs://QmZzdhafSgsyY5rXT2LrNBrLDTiP4XFc7nzsJ26suADk4q,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Stock,486 717,Crossroads,Northern Lights,None,Type 1,None,Type 2,Type 2
0x6a3e9a824d1ca597c612a9e4c09e501f2cf660dab43063bdce8a94564a73d5a9,wilder.craft.genesis.351,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmTjfWLYkNtdkMvuEez7v4BQtPDDjXaKYgdJbjFmxo3Z1u,ipfs://QmTjfWLYkNtdkMvuEez7v4BQtPDDjXaKYgdJbjFmxo3Z1u,ipfs://QmUEeJj1ji3Jv3ufD9yn7LtgAfLaQpW2k7SeohXsA9VP7x,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Type 1,649 880,Techno Weave,Lush,None,None,Type 1,Type 1,Type 2
0x3c95f6b90e7a8220f3e663065c31e99a98feecb945920ec4a0cd18000cea29a8,wilder.craft.genesis.352,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmPxqEBCfSANokomXxLYfssUeLTGsn9mBinLJZD7KQfGDw,ipfs://QmPxqEBCfSANokomXxLYfssUeLTGsn9mBinLJZD7KQfGDw,ipfs://QmbH6MqAUoYXXQiJ7gPL9CFj74oQV7DPFzKJBvgMMPet25,disabled,Factory ZERO,Type 1,Type 2,Wilder.Craft,Stock,470 701,Error,Intergalactic,None,None,None,None,Type 4
0xf067f3fe835db3815a26e8e8151c1416f06cbf1f607401bc74601db940dc4ddb,wilder.craft.genesis.353,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmcDqMiMn2KTUERgXsW1AbUdVWVuzkz74vrn8deRLMFxjM,ipfs://QmcDqMiMn2KTUERgXsW1AbUdVWVuzkz74vrn8deRLMFxjM,ipfs://Qmdu6ucevj9k7edogBYoyPWDY6sPWSkb6it6ngG4KaAter,disabled,Factory ZERO,None,None,Wilder.Craft,Type 1,644 875,None,Lush,None,Type 1,Type 1,None,Type 1
0x8622e1d43c67049c52871d643e1277fd91d9e9842c5530fcc8c7fa41c84bfcd7,wilder.craft.genesis.354,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmfAeKqr2xvfsVHmuC1NZ5cTjSLbcDAbVXAs8PfyFQqybN,ipfs://QmfAeKqr2xvfsVHmuC1NZ5cTjSLbcDAbVXAs8PfyFQqybN,ipfs://QmP1MvpsLrhPLT3S34pBTNv7SStuVzBbz62nNNZZxQTgK4,disabled,Factory ZERO,None,Type 1,Wilder.Craft,Type 1,460 691,Frequency,Muted,Type 2,Type 2,None,None,Type 1
0xc15ec9b7751c3ce34b81ab2eaadfea2ce9ea35d2428b3dde58b1c3bc100b7d77,wilder.craft.genesis.355,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmNg4btT2AFR1j7zvnJR5R5TBbB4NnST2DeNhBMMuu5ptw,ipfs://QmNg4btT2AFR1j7zvnJR5R5TBbB4NnST2DeNhBMMuu5ptw,ipfs://QmdVt2zpAfH4S3V8xxvd54YFvQ2749SUfG3CtoC8xhCdVQ,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Type 1,564 795,Error,Cyber Wave,Type 1,Type 1,None,None,Type 1
0xbb7c0cf7de97819f3017313f5ccdb4a8ee23ef2145a540f7660850c42996c856,wilder.craft.genesis.356,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmVx2PpkEb5hgYaqUMBDvAoyje5YZfyANaibZpVuLsqGHw,ipfs://QmVx2PpkEb5hgYaqUMBDvAoyje5YZfyANaibZpVuLsqGHw,ipfs://QmdduBPYD3TzcTgeZaJL7VNgNWyBe6yepw9LYb6WakKEE6,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Type 1,597 828,Error,Northern Lights,None,Type 3,None,Type 1,None
0x4f39cf60fb82f21298ae5b4447c02bae071ae9f6e57e434a57676fed45d74184,wilder.craft.genesis.357,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmehLNA2qRvt4q5c5xyH37dLahXxscaRUmsSstdWCeuCdX,ipfs://QmehLNA2qRvt4q5c5xyH37dLahXxscaRUmsSstdWCeuCdX,ipfs://QmSX1rT2DP3tQ1GMUBNPFUavMsLZQTAymdhaXUqVTeDPFt,disabled,Factory ZERO,Type 2,Type 1,Wilder.Craft,Stock,383 614,Frequency,Tropics,Type 2,Type 2,Type 3,Type 2,Type 2
0x18f2b37197672e8e57a0bef09e889ec9dab1b8fac13d35a77504708256757dc0,wilder.craft.genesis.358,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmeNYb5vVWM1MjCMMmg1Z6VvqXLLv3bVMhBondTuyL6qzp,ipfs://QmeNYb5vVWM1MjCMMmg1Z6VvqXLLv3bVMhBondTuyL6qzp,ipfs://QmcpSfqPQ1PgpXYvtXAYn2UYdPVTMUmpaEeNj4Y5osNW5w,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Type 1,309 540,None,Intergalactic,None,Type 1,Type 1,Type 1,None
0x37d171caecf998f0c0b6eae30b2aa2826d2af64ce4575bfcd2bd3b3481d377d8,wilder.craft.genesis.359,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmSF2R4FiKmQTg4uqo7dGVhj3mdNkL4dTZtwpqYHTBFxNy,ipfs://QmSF2R4FiKmQTg4uqo7dGVhj3mdNkL4dTZtwpqYHTBFxNy,ipfs://QmSiLBwrV6FUx4946MCBS6JfazqWaQah4vm3WwWSM22H7e,disabled,Factory ZERO,Type 2,Type 1,Wilder.Craft,Stock,616 847,Error,Da Riddler,Type 1,Type 3,None,Type 2,None
0x0525b32efbd21ac1532681e0ca4860ed72b87c8b95f1c87c9b10ddaeae4355ce,wilder.craft.genesis.36,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmcMcwbVFX5SJ32wdbJbxbcedTHaGJDtZRZKCfCQR7aUq8,ipfs://QmcMcwbVFX5SJ32wdbJbxbcedTHaGJDtZRZKCfCQR7aUq8,ipfs://QmajN5sHyHZWUvQafcZkZn6e5LDqcBjfkPjAph9gv33fH5,disabled,Factory ZERO,Type 3,None,Wilder.Craft,Type 1,388 619,WILD Animal,Memory,Type 3,Type 1,None,None,Type 4
0xb20fc1daf68405696d9b54460368f67215b5f921c0696d9abef9ba6de2d6cd42,wilder.craft.genesis.360,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qmf6uRDgTT5xh5qDjB4E9scksBPdRabtN5qrRvuRuZEwji,ipfs://Qmf6uRDgTT5xh5qDjB4E9scksBPdRabtN5qrRvuRuZEwji,ipfs://QmdPd7919rzi3JBJ9z6yFKpsYwWK6Ji7P74piMoodkevVh,disabled,Factory ZERO,Type 2,Type 2,Wilder.Craft,Type 1,525 756,Error,Northern Lights,None,Type 1,None,Type 1,Type 2
0x78ef686e945aa574c48d4944d1365170e330275f47e4c53afd118a93fa179acc,wilder.craft.genesis.361,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qmbb8Wa2NraoWntXYwhjaATxsG2jAdWtVDtC2dAXQRVzjK,ipfs://Qmbb8Wa2NraoWntXYwhjaATxsG2jAdWtVDtC2dAXQRVzjK,ipfs://QmRpPKdDNNdrR2CBfEBHqBWJb48Un5hMoEd2SVAQrMcnss,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Type 1,473 704,Error,Lush,None,None,None,Type 2,None
0x25d5d6cfbe7306a8015b6d37199684a49ae5c2c75f75940128ca6c47b78dc57d,wilder.craft.genesis.362,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmRTBQd4z8JVVC1LzpSyPqYq8RLqAy7HkENKujdgVoneQ6,ipfs://QmRTBQd4z8JVVC1LzpSyPqYq8RLqAy7HkENKujdgVoneQ6,ipfs://QmTGFKjbe4CWVdb42gbuQ3mf9yhNE1n9Ufmt6VNm5RxX9g,disabled,Factory ZERO,Type 2,Type 2,Wilder.Craft,Stock,360 591,Alternate Reality,Smooth Jazz,None,Type 3,Type 1,None,Type 2
0x81a110201c69245d97e65f10fdbb7e8e76774f97cfd8cb6de13959df43fd3c71,wilder.craft.genesis.363,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmbnS3w1Pkwj3gtHezRo8KhKYDwKMpHShKSEPGLab6X1jf,ipfs://QmbnS3w1Pkwj3gtHezRo8KhKYDwKMpHShKSEPGLab6X1jf,ipfs://QmY7PHqE8tqG6N7i3HcMDgGtSm2MbJvH8uHFHTgytGwJk3,disabled,Factory ZERO,Type 2,Type 1,Wilder.Craft,Stock,614 845,Error,Light Spectrum,Type 1,Type 4,None,None,Type 4
0x8d4c2c90eaa4a4a7f569706d6ad876ca764ca9cfd0a7d8455276c85b3d9e5c05,wilder.craft.genesis.364,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmaiWbgoCsUXrKeVpwEPr7VJh6a2Lg8jgYZrkLdnwvmybT,ipfs://QmaiWbgoCsUXrKeVpwEPr7VJh6a2Lg8jgYZrkLdnwvmybT,ipfs://QmVq3mhL6stnMWKqrk8cTYvKxwF2rgSb4XepMadboyUBrb,disabled,Factory ZERO,Type 2,Type 1,Wilder.Craft,Type 1,693 924,Lefty,Lights,Type 3,Type 4,Type 3,Type 2,Type 3
